Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783283586,50,,Aggregated,33.300000,0.000000,14,17,20,22,53,510,1700,2300,3500,3800,3800,2463,0,14,102.55958917986086,9.220291000019643,3782.9010859995833,11.886317498984978
1783283587,50,,Aggregated,32.200000,0.000000,14,17,20,22,51,500,1700,2300,3500,3800,3800,2495,0,14,101.43432315510978,9.220291000019643,3782.9010859995833,11.759519038076153
1783283588,50,,Aggregated,32.800000,0.000000,14,17,20,22,53,480,1700,2300,3500,3800,3800,2524,0,14,101.567337584786,9.220291000019643,3782.9010859995833,11.647385103011093
1783283589,50,,Aggregated,32.600000,0.000000,14,17,20,22,53,470,1700,2300,3500,3800,3800,2561,0,14,100.85551440609062,9.220291000019643,3782.9010859995833,11.508004685669661
1783283590,50,,Aggregated,31.700000,0.000000,14,17,20,23,53,460,1700,2300,3500,3800,3800,2591,0,14,99.90959576997146,9.220291000019643,3782.9010859995833,11.397915862601312
1783283591,50,,Aggregated,32.100000,0.000000,15,17,20,23,53,420,1600,2300,3500,3800,3800,2623,0,15,98.95560430728025,9.220291000019643,3782.9010859995833,11.283263438810522
1783283592,50,,Aggregated,31.900000,0.000000,15,17,20,23,52,410,1600,2300,3500,3800,3800,2657,0,15,97.94124142754845,9.220291000019643,3782.9010859995833,11.16447120812947
1783283593,50,,Aggregated,31.800000,0.000000,15,17,20,23,51,390,1600,2300,3500,3800,3800,2689,0,15,96.98290302082412,9.220291000019643,3782.9010859995833,11.055410933432503
1783283594,50,,Aggregated,32.300000,0.000000,15,17,20,23,50,370,1500,2200,3500,3800,3800,2722,0,15,95.98610245738283,9.220291000019643,3782.9010859995833,10.945628214548126
1783283595,50,,Aggregated,31.600000,0.000000,15,17,20,23,49,360,1500,2200,3500,3800,3800,2750,0,15,95.1979623836354,9.220291000019643,3782.9010859995833,10.854545454545455
1783283596,50,,Aggregated,32.200000,0.000000,15,17,20,23,49,330,1500,2200,3500,3800,3800,2794,0,15,94.03247067107775,9.220291000019643,3782.9010859995833,10.715103793843952
1783283597,50,,Aggregated,32.400000,0.000000,15,17,20,23,48,310,1500,2200,3500,3800,3800,2821,0,15,93.30974541119912,9.220291000019643,3782.9010859995833,10.631690889755406
1783283598,50,,Aggregated,32.400000,0.000000,15,17,20,23,48,300,1500,2200,3500,3800,3800,2852,0,15,92.4803646458607,9.220291000019643,3782.9010859995833,10.537868162692847
1783283599,50,,Aggregated,32.600000,0.000000,15,17,20,23,49,300,1500,2200,3500,3800,3800,2884,0,15,92.2707166435489,9.220291000019643,3782.9010859995833,10.443134535367545
1783283600,50,,Aggregated,33.200000,0.000000,15,17,20,23,51,300,1500,2200,3500,3800,3800,2917,0,15,91.68394972265888,9.220291000019643,3782.9010859995833,10.347617415152554
1783283601,50,,Aggregated,31.500000,0.000000,15,17,20,23,51,290,1500,2200,3500,3800,3800,2949,0,15,90.95289341335973,9.220291000019643,3782.9010859995833,10.257036283485927
1783283602,50,,Aggregated,32.800000,0.000000,15,17,20,23,50,280,1400,2200,3500,3800,3800,2983,0,15,90.0959487539384,9.220291000019643,3782.9010859995833,10.162923231645994
1783283603,50,,Aggregated,32.400000,0.000000,15,17,20,23,49,280,1400,2200,3300,3800,3800,3019,0,15,89.23225972142956,9.220291000019643,3782.9010859995833,10.065584630672408
1783283604,50,,Aggregated,32.500000,0.000000,15,17,20,23,48,270,1400,2200,3300,3800,3800,3055,0,15,88.35435460130846,9.220291000019643,3782.9010859995833,9.970540098199672
1783283605,50,,Aggregated,33.700000,0.000000,15,17,20,23,48,250,1400,2200,3300,3800,3800,3088,0,15,87.55399006217515,9.220291000019643,3782.9010859995833,9.885362694300518
1783283606,50,,Aggregated,32.900000,0.000000,15,17,20,23,48,250,1400,2200,3300,3800,3800,3118,0,15,86.84501763405957,9.220291000019643,3782.9010859995833,9.809493264913407
1783283607,50,,Aggregated,33.700000,0.000000,15,17,20,23,47,240,1400,2200,3300,3800,3800,3153,0,15,86.06342799873026,9.220291000019643,3782.9010859995833,9.722803679035838
1783283608,50,,Aggregated,32.900000,0.000000,15,17,20,22,46,230,1400,2200,3300,3800,3800,3181,0,15,85.44371919962258,9.220291000019643,3782.9010859995833,9.654825526563974
1783283609,50,,Aggregated,33.000000,0.000000,15,17,20,22,46,230,1400,2200,3300,3800,3800,3217,0,15,84.66002872241228,9.220291000019643,3782.9010859995833,9.569163817221014
1783283610,50,,Aggregated,33.000000,0.000000,15,17,20,22,46,220,1400,2200,3300,3800,3800,3249,0,15,84.00138453708831,9.220291000019643,3782.9010859995833,9.494613727300708
